gene	transcript	protein_change	score	pvalue	qvalue	info
KIT	ENST00000288135	.	.	3.2e-06	0.0009216000000000001	SAMPLES=20;SNV=21;INDEL=0;STRATIFIED_FDR=4.48e-05
RPL5	ENST00000370321	.	.	0.00247	0.3091200000000001	SAMPLES=2;SNV=0;INDEL=2;STRATIFIED_FDR=0.01729
KRAS	ENST00000256078	.	.	0.0072900000000000005	0.3702857142857143	SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=0.03402
KMT2C	ENST00000262189	.	.	0.0353	0.5678836363636364	SAMPLES=2;SNV=1;INDEL=1;STRATIFIED_FDR=0.11188333333333333
NOTCH1	ENST00000277541	.	.	0.0431	0.5678836363636364	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.11188333333333333
PIK3CA	ENST00000263967	.	.	0.04795	0.5944114285714286	SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=0.11188333333333333
CREBBP	ENST00000262367	.	.	0.12563	0.7865530434782608	SAMPLES=2;SNV=1;INDEL=1;STRATIFIED_FDR=0.25126
NRAS	ENST00000369535	.	.	0.16735	0.798109090909091	SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=0.275968
CNOT3	ENST00000406403	.	.	0.19543	0.8039368421052632	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.275968
EBF1	ENST00000313708	.	.	0.19712000000000002	0.8039368421052632	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.275968
DNM2	ENST00000389253	.	.	0.31804	0.9155979831932772	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.4047781818181818
NF1	ENST00000358273	.	.	0.70404	1.0	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.82138
FOXA1	ENST00000250448	.	.	0.76313	1.0	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.8218323076923076
KMT2D	ENST00000301067	.	.	0.8295100000000001	1.0	SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=0.8295100000000001
PAX8	ENST00000429538	.	.	0.00139		SAMPLES=1;SNV=1;INDEL=0;STRATIFIED_FDR=nan
IL21R	ENST00000337929	.	.	0.02522		SAMPLES=1;SNV=1;INDEL=0;STRATIFIED_FDR=nan
ARID1A	ENST00000324856	.	.	0.04267		SAMPLES=1;SNV=1;INDEL=0;STRATIFIED_FDR=nan
GNAS	ENST00000371100	.	.	0.04543		SAMPLES=1;SNV=1;INDEL=0;STRATIFIED_FDR=nan
TOP1	ENST00000361337	.	.	0.04891		SAMPLES=1;SNV=0;INDEL=1;STRATIFIED_FDR=nan
RAD21	ENST00000297338	.	.	0.07741		SAMPLES=1;SNV=0;INDEL=1;STRATIFIED_FDR=nan
